24412.000	24880.000	3600.000	0.127	-44236.800	0.000
24428.000	24880.000	3600.000	0.161	-44236.800	0.000
24444.000	24880.000	3600.000	0.210	-44236.800	0.000
24460.000	24880.000	3600.000	0.294	-44236.800	0.000
24476.000	24880.000	3600.000	0.474	-44236.800	0.000
24492.000	24880.000	3600.000	0.563	8198.426	0.000
24508.000	24880.000	3600.000	0.585	14568.939	0.000
24524.000	24880.000	3600.000	0.564	8487.994	0.000
24540.000	24880.000	3600.000	0.294	-44236.800	0.000
24556.000	24880.000	3600.000	0.041	-44236.800	0.000
24572.000	24880.000	3600.000	0.021	-44236.800	0.000
24588.000	24880.000	3600.000	0.027	-44236.800	0.000
24604.000	24880.000	3600.000	0.149	-44236.800	0.000
24620.000	24880.000	3600.000	0.225	-44236.800	0.000
24636.000	24880.000	3600.000	0.186	-44236.800	0.000
24652.000	24880.000	3600.000	0.084	-44236.800	0.000
24668.000	24880.000	3600.000	0.113	-44236.800	0.000
24684.000	24880.000	3600.000	0.171	-44236.800	0.000
24700.000	24880.000	3600.000	0.147	-44236.800	0.000
24716.000	24880.000	3600.000	0.230	-44236.800	0.000
24732.000	24880.000	3600.000	0.260	-44236.800	0.000
24748.000	24880.000	3600.000	0.212	-44236.800	0.000
24764.000	24880.000	3600.000	0.183	-44236.800	0.000
24780.000	24880.000	3600.000	0.114	-44236.800	0.000
24796.000	24880.000	3600.000	0.110	-44236.800	0.000
24812.000	24880.000	3600.000	0.158	-44236.800	0.000
24828.000	24880.000	3600.000	0.197	-44236.800	0.000
24844.000	24880.000	3600.000	0.192	-44236.800	0.000
24860.000	24880.000	3600.000	0.319	-44236.800	0.000
24876.000	24880.000	3600.000	0.488	-44236.800	0.000
24892.000	24880.000	3600.000	0.375	-44236.800	0.000
24908.000	24880.000	3600.000	0.311	-44236.800	0.000
24924.000	24880.000	3600.000	0.293	-44236.800	0.000
24940.000	24880.000	3600.000	0.260	-44236.800	0.000
24956.000	24880.000	3600.000	0.218	-44236.800	0.000
24972.000	24880.000	3600.000	0.221	-44236.800	0.000
24988.000	24880.000	3600.000	0.180	-44236.800	0.000
24300.000	24896.000	3600.000	0.067	-44236.800	0.000
24316.000	24896.000	3600.000	0.073	-44236.800	0.000
24332.000	24896.000	3600.000	0.013	-44236.800	0.000
24348.000	24896.000	3600.000	0.027	-44236.800	0.000
24364.000	24896.000	3600.000	0.073	-44236.800	0.000
24380.000	24896.000	3600.000	0.108	-44236.800	0.000
24396.000	24896.000	3600.000	0.145	-44236.800	0.000
24412.000	24896.000	3600.000	0.199	-44236.800	0.000
24428.000	24896.000	3600.000	0.153	-44236.800	0.000
24444.000	24896.000	3600.000	0.209	-44236.800	0.000
24460.000	24896.000	3600.000	0.391	-44236.800	0.000
24476.000	24896.000	3600.000	0.457	-44236.800	0.000
24492.000	24896.000	3600.000	0.539	1248.775	0.000
24508.000	24896.000	3600.000	0.541	1827.912	0.000
24524.000	24896.000	3600.000	0.494	-44236.800	0.000
24540.000	24896.000	3600.000	0.287	-44236.800	0.000
24556.000	24896.000	3600.000	0.075	-44236.800	0.000
24572.000	24896.000	3600.000	0.045	-44236.800	0.000
24588.000	24896.000	3600.000	0.065	-44236.800	0.000
24604.000	24896.000	3600.000	0.155	-44236.800	0.000
24620.000	24896.000	3600.000	0.243	-44236.800	0.000
24636.000	24896.000	3600.000	0.201	-44236.800	0.000
24652.000	24896.000	3600.000	0.084	-44236.800	0.000
24668.000	24896.000	3600.000	0.137	-44236.800	0.000
24684.000	24896.000	3600.000	0.213	-44236.800	0.000
24700.000	24896.000	3600.000	0.234	-44236.800	0.000
24716.000	24896.000	3600.000	0.270	-44236.800	0.000
24732.000	24896.000	3600.000	0.287	-44236.800	0.000
24748.000	24896.000	3600.000	0.170	-44236.800	0.000
24764.000	24896.000	3600.000	0.082	-44236.800	0.000
24780.000	24896.000	3600.000	0.104	-44236.800	0.000
24796.000	24896.000	3600.000	0.081	-44236.800	0.000
24812.000	24896.000	3600.000	0.098	-44236.800	0.000
24828.000	24896.000	3600.000	0.140	-44236.800	0.000
24844.000	24896.000	3600.000	0.152	-44236.800	0.000
24860.000	24896.000	3600.000	0.324	-44236.800	0.000
24876.000	24896.000	3600.000	0.477	-44236.800	0.000
24892.000	24896.000	3600.000	0.323	-44236.800	0.000
24908.000	24896.000	3600.000	0.247	-44236.800	0.000
24924.000	24896.000	3600.000	0.289	-44236.800	0.000
24940.000	24896.000	3600.000	0.241	-44236.800	0.000
24956.000	24896.000	3600.000	0.243	-44236.800	0.000
24972.000	24896.000	3600.000	0.163	-44236.800	0.000
24988.000	24896.000	3600.000	0.127	-44236.800	0.000
24300.000	24912.000	3600.000	0.081	-44236.800	0.000
24316.000	24912.000	3600.000	0.073	-44236.800	0.000
24332.000	24912.000	3600.000	0.028	-44236.800	0.000
24348.000	24912.000	3600.000	0.070	-44236.800	0.000
24364.000	24912.000	3600.000	0.121	-44236.800	0.000
24380.000	24912.000	3600.000	0.221	-44236.800	0.000
24396.000	24912.000	3600.000	0.259	-44236.800	0.000
24412.000	24912.000	3600.000	0.257	-44236.800	0.000
24428.000	24912.000	3600.000	0.205	-44236.800	0.000
24444.000	24912.000	3600.000	0.303	-44236.800	0.000
24460.000	24912.000	3600.000	0.454	-44236.800	0.000
24476.000	24912.000	3600.000	0.418	-44236.800	0.000
24492.000	24912.000	3600.000	0.418	-44236.800	0.000
24508.000	24912.000	3600.000	0.448	-44236.800	0.000
24524.000	24912.000	3600.000	0.428	-44236.800	0.000
24540.000	24912.000	3600.000	0.283	-44236.800	0.000
24556.000	24912.000	3600.000	0.185	-44236.800	0.000
